Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1976,Montreal,Aquatics,Swimming,"NABER, John Phillips",USA,Men,200M Freestyle,Silver
1976,Montreal,Aquatics,Swimming,"BRIGITHA, Enith",NED,Women,200M Freestyle,Bronze
1976,Montreal,Aquatics,Swimming,"ENDER, Kornelia",GDR,Women,200M Freestyle,Gold
1976,Montreal,Aquatics,Swimming,"BABASHOFF, Shirley Farber",USA,Women,200M Freestyle,Silver
1976,Montreal,Aquatics,Swimming,"RASKATOV, Vladimir",URS,Men,400M Freestyle,Bronze
1976,Montreal,Aquatics,Swimming,"GOODELL, Brian Stuart",USA,Men,400M Freestyle,Gold
1976,Montreal,Aquatics,Swimming,"SHAW, Timothy Andrew",USA,Men,400M Freestyle,Silver
1976,Montreal,Aquatics,Swimming,"SMITH, Shannon",CAN,Women,400M Freestyle,Bronze
1976,Montreal,Aquatics,Swimming,"THÃMER, Petra",GDR,Women,400M Freestyle,Gold
1976,Montreal,Aquatics,Swimming,"BABASHOFF, Shirley Farber",USA,Women,400M Freestyle,Silver
1976,Montreal,Aquatics,Swimming,"SMIRNOV, Andrei",URS,Men,400M Individual Medley,Bronze
1976,Montreal,Aquatics,Swimming,"STRACHAN, Rodney",USA,Men,400M Individual Medley,Gold
1976,Montreal,Aquatics,Swimming,"MCKEE, Alexander Timothy",USA,Men,400M Individual Medley,Silver
1976,Montreal,Aquatics,Swimming,"SMITH, Rebecca",CAN,Women,400M Individual Medley,Bronze
1976,Montreal,Aquatics,Swimming,"TAUBER, Ulrike",GDR,Women,400M Individual Medley,Gold
1976,Montreal,Aquatics,Swimming,"GIBSON, Cheryl",CAN,Women,400M Individual Medley,Silver
1976,Montreal,Aquatics,Swimming,"AMUNDRUD, Gail",CAN,Women,4X100M Freestyle Relay,Bronze
